REGULATION_ID ,LAST_UPDATED,JURISDICTION,ACTION,ACTION_TYPE,AMENDMENT_NUMBER,ACCOUNTABILITY_MEASURE,FR_CITATION,FR_SECTION,FR_URL,MANAGEMENT_CATEGORY,MANAGEMENT_TYPE,SECTOR,SUBSECTOR,REGION,ZONE,JURISDICTIONAL_WATERS,COMMON_NAME,SPECIES_ITIS,FMP,SPECIES_AGGREGATE,SPECIES_GROUP,MANAGEMENT_STATUS,EFFECTIVE_DATE,INEFFECTIVE_DATE,START_DAY,START_MONTH,START_YEAR,START_TIME,START_DAY_OF_WEEK,END_DAY,END_MONTH,END_YEAR,END_TIME,END_DAY_OF_WEEK,VALUE,VALUE_UNITS,VALUE_TYPE,VALUE_RATE,FLAG
4785,4/15/2021,FEDERAL,INTERIM FINAL RULE,,,NO,78 FR 22950,50 CFR 622,https://www.federalregister.gov/documents/2013/04/17/2013-08127/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic,OTHER,IGNORABLE,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,4/17/2013,,17,4,2013,,,,,,,,,,,,NO
4783,4/14/2021,FEDERAL,ADJUSTMENT OF THE BEGINNING DATE OF THE TEXAS CLOSURE,,,NO,65 FR 30547,50 CFR 622,https://www.federalregister.gov/documents/2000/05/12/00-12032/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-shrimp-fishery-of-the-gulf-of-mexico,UNIVERSAL,ALLOWABLE SPECIES,ALL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA -  BEYOND THE 100-FATHOM DEPTH CONTOUR,EEZ,"SHRIMP, ROYAL RED","	=""095966""",SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,5/11/2000,7/15/2000,11,5,2000,,,15,7,2000,,,,,,,YES
4784,4/14/2021,FEDERAL,ADJUSTMENT OF THE BEGINNING DATE OF THE TEXAS CLOSURE,,,NO,65 FR 30547,50 CFR 622,https://www.federalregister.gov/documents/2000/05/12/00-12032/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-shrimp-fishery-of-the-gulf-of-mexico,TEMPORAL CONTROLS,CLOSURE,ALL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,5/11/2000,7/15/2000,11,5,2000,,,15,7,2000,,,,,,,YES
4782,4/14/2021,FEDERAL,FINAL,NOTICE OF OMB CONTROL NUMBER,,NO,52 FR 21544,50 CFR 658.5,https://www.loc.gov/item/fr052109/,OTHER,REGULATORY REPORTING,ALL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,5/20/1987,,20,5,1987,,,,,,,,,,,,YES
4776,4/14/2021,FEDERAL,FINAL,,,NO,49 FR 30713,50 CFR 658.23,https://www.loc.gov/item/fr049149/,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,FCZ AREA I,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,SEASONAL,8/31/1984,,5,10,,12:01:00 AM,,20,5,,,,,,,,NO
4777,4/14/2021,FEDERAL,FINAL,,,NO,49 FR 30713,50 CFR 658.23,https://www.loc.gov/item/fr049149/,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,FCZ AREA II,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,SEASONAL,8/31/1984,,5,10,,12:01:00 AM,,20,5,,,,,,,,NO
4773,4/14/2021,FEDERAL,TEMPORARY RULE,CLOSURE,,YES,85 FR 13070,50 CFR 622,https://www.federalregister.gov/documents/2020/03/06/2020-04587/coastal-migratory-pelagic-resources-of-the-gulf-of-mexico-and-atlantic-region-2019-2020-commercial,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,HOOK AND LINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - SOUTHERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,3/4/2020,6/30/2020,4,3,2020,12:01:00 AM,,30,6,2020,,,,,,,NO
4772,4/14/2021,FEDERAL,TEMPORARY RULE,CLOSURE,,YES,85 FR 11861,50 CFR 622,https://www.federalregister.gov/documents/2020/02/28/2020-04092/coastal-migratory-pelagic-resources-of-the-gulf-of-mexico-and-atlantic-region-2019-2020-closure-of,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,RUN-AROUND GILLNET,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - SOUTHERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,2/25/2020,1/19/2021,25,2,2020,12:00:00 PM,,19,1,2021,6:00:00 AM,,,,,,NO
4769,4/14/2021,FEDERAL,FINAL TEMPORARY RULE,EMERGENCY ACTION,,NO,84 FR 51435,50 CFR 622.385,https://www.federalregister.gov/documents/2019/09/30/2019-21127/temporary-rule-to-increase-the-commercial-trip-limit-for-atlantic-king-mackerel,EFFORT LIMITS,TRIP LIMIT ADJUSTMENT,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP KING MACKEREL BETWEEN 28°47'48” N LAT. AND 25°20'24” N LAT.,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,10/1/2019,2/29/2020,1,10,2019,,,29,2,2020,,,75,NUMBERS,COUNT,PER FISHING TRIP,NO
4770,4/14/2021,FEDERAL,FINAL TEMPORARY RULE,EMERGENCY ACTION,,NO,84 FR 51435,50 CFR 622.385,https://www.federalregister.gov/documents/2019/09/30/2019-21127/temporary-rule-to-increase-the-commercial-trip-limit-for-atlantic-king-mackerel,EFFORT LIMITS,TRIP LIMIT ADJUSTMENT,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP KING MACKEREL BETWEEN 29°25' N LAT. AND 28°47'48” N LAT.,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,10/1/2019,2/29/2020,1,10,2019,,,29,2,2020,,,75,NUMBERS,COUNT,PER FISHING TRIP,NO
4768,4/14/2021,FEDERAL,INTERIM FINAL RULE,,,NO,78 FR 22950,50 CFR 622,https://www.federalregister.gov/documents/2013/04/17/2013-08127/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic,OTHER,IGNORABLE,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,4/17/2013,,17,4,2013,,,,,,,,,,,,NO
4766,4/14/2021,FEDERAL,INTERIM FINAL RULE,,,NO,78 FR 22950,50 CFR 622,https://www.federalregister.gov/documents/2013/04/17/2013-08127/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic,OTHER,IGNORABLE,ALL,ALL,MID ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,4/17/2013,,17,4,2013,,,,,,,,,,,,NO
4767,4/14/2021,FEDERAL,INTERIM FINAL RULE,,,NO,78 FR 22950,50 CFR 622,https://www.federalregister.gov/documents/2013/04/17/2013-08127/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic,OTHER,IGNORABLE,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,4/17/2013,,17,4,2013,,,,,,,,,,,,NO
4765,4/14/2021,FEDERAL,CLOSURE,,,NO,62 FR 42417,50 CFR 622,https://www.federalregister.gov/documents/1997/08/07/97-20771/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - WESTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,8/2/1997,6/30/1998,2,8,1997,12:01:00 AM,,30,6,1998,,,,,,,NO
4764,4/14/2021,FEDERAL,ADJUSTMENT OF THE ENDING DATE OF THE TEXAS CLOSURE,,,NO,71 FR 38797,50 CFR 622,https://www.federalregister.gov/documents/2006/07/10/06-6098/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-shrimp-fishery-of-the-gulf-of-mexico,TEMPORAL CONTROLS,REOPENING,ALL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,7/10/2006,,10,7,2006,,,,,,,,,,,,YES
4763,4/14/2021,FEDERAL,EMERGENCY INTERIM RULE,EXTENSION OF EXPIRATION DATE,,NO,66 FR 14862,50 CFR 622.31,https://www.federalregister.gov/documents/2001/03/14/01-6351/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-shrimp-fishery-of-the-gulf-of-mexico,GEAR REQUIREMENTS,PROHIBITED GEAR,ALL,TRAP,GULF OF MEXICO,ALL,EEZ,"SHRIMP, ROYAL RED","	=""095966""",SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,3/18/2001,9/14/2001,18,3,2001,,,14,9,2001,,,,,,,NO
4762,4/14/2021,FEDERAL,FINAL,GENERIC AMENDMENT,,NO,67 FR 47467,50 CFR 622.34,https://www.federalregister.gov/documents/2002/07/19/02-18308/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-amendment-to-the-fishery-management,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,HAPC - TORTUGAS MARINE RESERVES,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,8/19/2002,,19,8,2002,,,,,,,,,,,,NO
4761,4/14/2021,FEDERAL,ADJUSTMENT OF THE ENDING DATE OF THE TEXAS CLOSURE,,,NO,63 FR 37070,50 CFR 622,https://www.federalregister.gov/documents/1998/07/09/98-18232/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-shrimp-fishery-of-the-gulf-of-mexico,TEMPORAL CONTROLS,CLOSURE,ALL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,5/15/1998,7/8/1998,15,5,1998,,,8,7,1998,,,,,,,YES
4758,4/13/2021,FEDERAL,TRIP LIMIT REDUCTION,,,NO,61 FR 11345,50 CFR 642,https://www.federalregister.gov/documents/1996/03/20/96-6596/coastal-migratory-pelagic-resources-of-the-gulf-of-mexico-and-south-atlantic-trip-limit-reduction,EFFORT LIMITS,TRIP LIMIT ADJUSTMENT,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA EAST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,3/15/1996,3/31/1996,15,3,1996,,,31,3,1996,,,25,NUMBERS,COUNT,PER FISHING TRIP,NO
4757,4/13/2021,FEDERAL,EMERGENCY INTERIM RULE,,,NO,65 FR 56500,50 CFR 622.31,https://www.federalregister.gov/documents/2000/09/19/00-24012/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-shrimp-fishery-of-the-gulf-of-mexico,GEAR REQUIREMENTS,PROHIBITED GEAR,ALL,TRAP,GULF OF MEXICO,ALL,EEZ,"SHRIMP, ROYAL RED","	=""095966""",SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,9/14/2000,3/18/2001,14,9,2000,,,18,3,2001,,,,,,,NO
4756,4/13/2021,FEDERAL,ADJUSTMENT OF THE ENDING DATE OF THE TEXAS CLOSURE,,,NO,65 FR 41380,50 CFR 622,https://www.federalregister.gov/documents/2000/07/05/00-16942/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-shrimp-fishery-of-the-gulf-of-mexico,TEMPORAL CONTROLS,REOPENING,ALL,TRAWL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,7/5/2000,,5,7,2000,,,,,,,,,,,,YES
4755,4/13/2021,FEDERAL,NOTICE OF EFFECTIVE DATE,,,NO,51 FR 19553,50 CFR 658.5,https://www.loc.gov/item/fr051104/,OTHER,REGULATORY REPORTING,ALL,ALL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,5/19/1986,7/9/1986,19,5,1986,,,9,7,1986,,,,,,,YES
4754,4/13/2021,FEDERAL,EMERGENCY INTERIM RULE,,,NO,51 FR 17487,50 CFR 658.25,https://www.loc.gov/item/fr051092/,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,5/10/1986,7/9/1986,10,5,1986,,,9,7,1986,,,,,,,YES
4750,4/13/2021,FEDERAL,PLAN AMENDMENT,,,NO,47 FR 20310,50 CFR 658,https://www.loc.gov/item/fr047092/,OTHER,IGNORABLE,ALL,ALL,GULF OF MEXICO,TORTUGAS SHRIMP SANCTUARY,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,4/6/1982,,6,4,1982,,,,,,,,,,,,NO
4751,4/13/2021,FEDERAL,PLAN AMENDMENT,,,NO,47 FR 20310,50 CFR 658,https://www.loc.gov/item/fr047092/,OTHER,IGNORABLE,ALL,ALL,GULF OF MEXICO,TEXAS CLOSURE SHRIMP FISHERY MANAGEMENT AREA,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,4/6/1982,,6,4,1982,,,,,,,,,,,,NO
4689,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.22,https://www.loc.gov/item/fr047128/,HARVEST LIMITATIONS,LOBSTERS AS ATTRACTANTS,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,200,LOBSTER,COUNT,PER VESSEL,YES
4688,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.22,https://www.loc.gov/item/fr047128/,HARVEST LIMITATIONS,LOBSTERS AS ATTRACTANTS,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,3,LOBSTER,COUNT,PER TRAP,YES
4679,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.23,https://www.loc.gov/item/fr047128/,GEAR REQUIREMENTS,TRAP SPECIFICATIONS,ALL,LOBSTER TRAPS,GULF OF MEXICO,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,,,,,YES
4676,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.23,https://www.loc.gov/item/fr047128/,GEAR REQUIREMENTS,PROHIBITED GEAR,ALL,SPEARFISHING,GULF OF MEXICO,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,,,,,NO
4675,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.23,https://www.loc.gov/item/fr047128/,GEAR REQUIREMENTS,PROHIBITED GEAR,ALL,POISON,GULF OF MEXICO,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,,,,,NO
4674,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.23,https://www.loc.gov/item/fr047128/,GEAR REQUIREMENTS,PROHIBITED GEAR,ALL,EXPLOSIVES,GULF OF MEXICO,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,,,,,NO
4738,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.22,https://www.loc.gov/item/fr047128/,HARVEST LIMITATIONS,LOBSTERS AS ATTRACTANTS,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,3,LOBSTER,COUNT,PER TRAP,YES
4740,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.21,https://www.loc.gov/item/fr047128/,HARVEST LIMITATIONS,HARVEST METHOD,ALL,LOBSTER TRAPS,SOUTH ATLANTIC,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,,,,,YES
4739,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.22,https://www.loc.gov/item/fr047128/,HARVEST LIMITATIONS,LOBSTERS AS ATTRACTANTS,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,200,LOBSTER,COUNT,PER VESSEL,YES
4725,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.23,https://www.loc.gov/item/fr047128/,GEAR REQUIREMENTS,TRAP SPECIFICATIONS,ALL,LOBSTER TRAPS,SOUTH ATLANTIC,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,,,,,YES
4706,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.23,https://www.loc.gov/item/fr047128/,GEAR REQUIREMENTS,PROHIBITED GEAR,ALL,SPEARFISHING,SOUTH ATLANTIC,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,,,,,NO
4705,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.23,https://www.loc.gov/item/fr047128/,GEAR REQUIREMENTS,PROHIBITED GEAR,ALL,POISON,SOUTH ATLANTIC,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,,,,,NO
4704,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.23,https://www.loc.gov/item/fr047128/,GEAR REQUIREMENTS,PROHIBITED GEAR,ALL,EXPLOSIVES,SOUTH ATLANTIC,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,,,,,NO
4702,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.21,https://www.loc.gov/item/fr047128/,HARVEST LIMITATIONS,HARVEST METHOD,ALL,LOBSTER TRAPS,GULF OF MEXICO,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,,,,,YES
4741,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.20,https://www.loc.gov/item/fr047128/,HARVEST LIMITATIONS,HARVEST METHOD,ALL,LOBSTER TRAPS,SOUTH ATLANTIC,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,SEASONAL,6/30/1982,,21,7,,,,6,4,,,,,,,,YES
4703,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.20,https://www.loc.gov/item/fr047128/,HARVEST LIMITATIONS,HARVEST METHOD,ALL,LOBSTER TRAPS,GULF OF MEXICO,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,SEASONAL,6/30/1982,,21,7,,,,6,4,,,,,,,,YES
4695,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.20,https://www.loc.gov/item/fr047128/,UNIVERSAL,FISHING SEASON,ALL,LOBSTER TRAPS,GULF OF MEXICO,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,6/30/1982,,26,7,,,,31,3,,,,,,,,YES
4734,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.20,https://www.loc.gov/item/fr047128/,UNIVERSAL,FISHING SEASON,ALL,LOBSTER TRAPS,SOUTH ATLANTIC,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,6/30/1982,,26,7,,,,31,3,,,,,,,,YES
4735,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.20,https://www.loc.gov/item/fr047128/,UNIVERSAL,FISHING SEASON,ALL,NON-TRAP,SOUTH ATLANTIC,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,6/30/1982,,26,7,,12:01:00 AM,,31,3,,,,,,,,NO
4696,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.20,https://www.loc.gov/item/fr047128/,UNIVERSAL,FISHING SEASON,ALL,NON-TRAP,GULF OF MEXICO,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,6/30/1982,,26,7,,12:01:00 AM,,31,3,,,,,,,,NO
4742,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.8,https://www.loc.gov/item/fr047128/,OTHER,ENFORCEMENT RELATED,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,6/30/1982,,30,6,1982,,,,,,,,,,,,YES
4720,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.22,https://www.loc.gov/item/fr047128/,SELECTIVITY CONTROLS,MINIMUM SIZE LIMIT,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,3,INCHES,CARAPACE LENGTH,,NO
4721,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.22,https://www.loc.gov/item/fr047128/,SELECTIVITY CONTROLS,MINIMUM SIZE LIMIT,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,5.5,INCHES,TAIL LENGTH,,NO
4715,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640,https://www.loc.gov/item/fr047128/,OTHER,FMP ESTABLISHMENT,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,6/30/1982,,30,6,1982,,,,,,,,,,,,YES
4684,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.22,https://www.loc.gov/item/fr047128/,SELECTIVITY CONTROLS,MINIMUM SIZE LIMIT,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,3,INCHES,CARAPACE LENGTH,,NO
4685,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.22,https://www.loc.gov/item/fr047128/,SELECTIVITY CONTROLS,MINIMUM SIZE LIMIT,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,7/26/1982,,26,7,1982,,,,,,,,5.5,INCHES,TAIL LENGTH,,NO
4680,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640.8,https://www.loc.gov/item/fr047128/,OTHER,ENFORCEMENT RELATED,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,6/30/1982,,30,6,1982,,,,,,,,,,,,YES
4682,4/13/2021,FEDERAL,FINAL,ORIGINAL FMP,,NO,47 FR 29202,50 CFR 640,https://www.loc.gov/item/fr047128/,OTHER,FMP ESTABLISHMENT,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,6/30/1982,,30,6,1982,,,,,,,,,,,,YES
4671,4/13/2021,FEDERAL,INTERIM FINAL RULE,,,NO,61 FR 34930,50 CFR 622,https://www.federalregister.gov/documents/1996/07/03/96-16254/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic,OTHER,CONSOLIDATION OF ONGOING REGULATIONS,ALL,ALL,MID ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,7/1/1996,,1,7,1996,,,,,,,,,,,,YES
