REGULATION_ID ,LAST_UPDATED,JURISDICTION,ACTION,ACTION_TYPE,AMENDMENT_NUMBER,ACCOUNTABILITY_MEASURE,FR_CITATION,FR_SECTION,FR_URL,MANAGEMENT_CATEGORY,MANAGEMENT_TYPE,SECTOR,SUBSECTOR,REGION,ZONE,JURISDICTIONAL_WATERS,COMMON_NAME,SPECIES_ITIS,FMP,SPECIES_AGGREGATE,SPECIES_GROUP,MANAGEMENT_STATUS,EFFECTIVE_DATE,INEFFECTIVE_DATE,START_DAY,START_MONTH,START_YEAR,START_TIME,START_DAY_OF_WEEK,END_DAY,END_MONTH,END_YEAR,END_TIME,END_DAY_OF_WEEK,VALUE,VALUE_UNITS,VALUE_TYPE,VALUE_RATE,FLAG
3028,03/09/2021,FEDERAL,FINAL,AMENDMENT,7,NO,59 FR 43779,50 CFR 642.25,https://www.govinfo.gov/app/details/FR-1994-08-25,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/23/1994,,,,1994,,,,,,,,1730000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3029,03/09/2021,FEDERAL,FINAL,AMENDMENT,7,NO,59 FR 43779,50 CFR 642.25,https://www.govinfo.gov/app/details/FR-1994-08-25,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA EAST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/23/1994,,,,1994,,,,,,,,865000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3036,03/09/2021,FEDERAL,FINAL,AMENDMENT,7,NO,59 FR 43779,50 CFR 642.28,https://www.govinfo.gov/app/details/FR-1994-08-25,EFFORT LIMITS,POSSESSION LIMIT,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA EAST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/23/1994,,1,11,,,,,,,,,50,NUMBERS,COUNT,PER VESSEL PER DAY,NO
3033,03/09/2021,FEDERAL,FINAL,AMENDMENT,7,NO,59 FR 43779,50 CFR 642.4,https://www.govinfo.gov/app/details/FR-1994-08-25,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,COMMERCIAL,RUN-AROUND GILLNET,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,08/24/1994,,24,8,1994,,,,,,,,,,,,YES
3026,03/09/2021,FEDERAL,FINAL,AMENDMENT,3,NO,56 FR 12356,50 CFR 640.4,https://www.loc.gov/item/fr056057/,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,03/25/1991,,25,3,1991,,,,,,,,,,,,YES
3025,03/09/2021,FEDERAL,FINAL,AMENDMENT,3,NO,56 FR 12356,50 CFR 640.4,https://www.loc.gov/item/fr056057/,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,03/25/1991,,25,3,1991,,,,,,,,,,,,YES
3016,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.4,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,COMMERCIAL,ALL,MID ATLANTIC,ALL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3015,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.4,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,COMMERCIAL,ALL,MID ATLANTIC,ALL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3003,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.4,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PERMIT MORATORIUM,COMMERCIAL,GILLNET,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SOUTHERN SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3017,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.45,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PROHIBITED SALE AND PURCHASE,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3024,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.41,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,GEAR REQUIREMENTS,PERMITTED AND AUTHORIZED GEAR,ALL,RUN-AROUND GILLNET,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SOUTHERN SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,NO
3023,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.41,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,GEAR REQUIREMENTS,PERMITTED AND AUTHORIZED GEAR,ALL,HOOK AND LINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,NO
3022,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.45,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PROHIBITED SALE AND PURCHASE,ALL,ALL,MID ATLANTIC,ALL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3021,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.45,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PROHIBITED SALE AND PURCHASE,ALL,ALL,MID ATLANTIC,ALL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3020,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.4,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3019,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.4,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3018,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.45,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PROHIBITED SALE AND PURCHASE,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3007,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.42,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,CATCH LIMITS,QUOTA,COMMERCIAL,HOOK AND LINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SOUTHERN SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,,,2000,,,,,,,,541125,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3008,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.42,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,CATCH LIMITS,QUOTA,COMMERCIAL,RUN-AROUND GILLNET,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SOUTHERN SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,,,2000,,,,,,,,541125,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3009,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.42,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST NORTHERN SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,,,2000,,,,,,,,175500,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3005,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.42,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA EAST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,,,2000,,,,,,,,1082250,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3006,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.42,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SOUTHERN SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,,,2000,,,,,,,,1082250,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
3004,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.44,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,EFFORT LIMITS,TRIP LIMIT,COMMERCIAL,GILLNET,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SOUTHERN SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,1,7,,,,,,,,,25000,POUNDS,ROUND (WHOLE) WEIGHT,PER VESSEL PER DAY,NO
3010,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.4,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,COMMERCIAL,GILLNET,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SOUTHERN SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3014,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.45,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PROHIBITED SALE AND PURCHASE,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3012,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.4,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3013,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.45,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PROHIBITED SALE AND PURCHASE,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
3011,03/09/2021,FEDERAL,FINAL,AMENDMENT,9,NO,65 FR 16336,50 CFR 622.4,https://www.federalregister.gov/documents/2000/03/28/00-7610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/27/2000,,27,4,2000,,,,,,,,,,,,YES
2621,03/05/2021,FEDERAL,FINAL,AMENDMENT,CE-BA1,NO,75 FR 35330,50 CFR 622.35,https://www.federalregister.gov/documents/2010/06/22/2010-15069/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-comprehensive-ecosystem-based-amendment,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,BOTTOM LONGLINE,SOUTH ATLANTIC,DEEPWATER CORAL HAPC - (N)(1)(I) THROUGH (V),EEZ,ALL,,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,07/22/2010,,22,7,2010,,,,,,,,,,,,NO
2622,03/05/2021,FEDERAL,FINAL,AMENDMENT,CE-BA1,NO,75 FR 35330,50 CFR 622.35,https://www.federalregister.gov/documents/2010/06/22/2010-15069/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-comprehensive-ecosystem-based-amendment,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,TRAWL,SOUTH ATLANTIC,DEEPWATER CORAL HAPC - (N)(1)(I) THROUGH (V),EEZ,ALL,,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,07/22/2010,,22,7,2010,,,,,,,,,,,,NO
2623,03/05/2021,FEDERAL,FINAL,AMENDMENT,CE-BA1,NO,75 FR 35330,50 CFR 622.35,https://www.federalregister.gov/documents/2010/06/22/2010-15069/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-comprehensive-ecosystem-based-amendment,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,DREDGE,SOUTH ATLANTIC,DEEPWATER CORAL HAPC - (N)(1)(I) THROUGH (V),EEZ,ALL,,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,07/22/2010,,22,7,2010,,,,,,,,,,,,NO
2624,03/05/2021,FEDERAL,FINAL,AMENDMENT,CE-BA1,NO,75 FR 35330,50 CFR 622.35,https://www.federalregister.gov/documents/2010/06/22/2010-15069/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-comprehensive-ecosystem-based-amendment,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,POTS AND TRAPS,SOUTH ATLANTIC,DEEPWATER CORAL HAPC - (N)(1)(I) THROUGH (V),EEZ,ALL,,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,,,,07/22/2010,,22,7,2010,,,,,,,,,,,,NO
2642,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,OY,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP SPANISH MACKEREL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,,,2004,,,,,,,,0.75*FMSY,EQUATION,MSY,PER FISHING YEAR,NO
2651,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,MSY,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,,,2004,,,,,,,,1490000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
2650,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,MSY,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,,,2004,,,,,,,,Fmsy,EQUATION,MSY,PER FISHING YEAR,NO
2649,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,MSY,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP SPANISH MACKEREL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,,,2004,,,,,,,,8700000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
2648,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,MSY,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP SPANISH MACKEREL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,,,2004,,,,,,,,F30%SPR,EQUATION,MSY,PER FISHING YEAR,NO
2647,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,MSY,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,,,2004,,,,,,,,10700000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
2646,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,MSY,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,,,2004,,,,,,,,F30%SPR,EQUATION,MSY,PER FISHING YEAR,NO
2640,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,OY,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,,,2004,,,,,,,,0.85*Fmsy,EQUATION,MSY,PER FISHING YEAR,NO
2641,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,OY,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,,,2004,,,,,,,,10200000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
2643,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,OY,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP SPANISH MACKEREL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,,,2004,,,,,,,,8300000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
2644,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,OY,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,,,2004,,,,,,,,0.75*FMSY,EQUATION,MSY,PER FISHING YEAR,NO
2645,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,OY,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,,,2004,,,,,,,,1450000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
2602,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,MSST,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP COBIA,EEZ,COBIA,"	=""168566""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,29,4,2004,,,,,,,,(1-M)*BMSY or 70% of BMSY,EQUATION,MSY,PER FISHING YEAR,NO
2601,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,MSST,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP SPANISH MACKEREL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,29,4,2004,,,,,,,,(1-M)*BMSY or 70% of BMSY,EQUATION,MSY,PER FISHING YEAR,NO
2600,03/05/2021,FEDERAL,FINAL,,,NO,69 FR 16499,50 CFR 622,https://www.federalregister.gov/documents/2004/03/30/04-7091/fisheries-of-the-gulf-of-mexico-coastal-migratory-pelagic-resources-stock-status-determination,CATCH LIMITS,MSST,ALL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,04/29/2004,,29,4,2004,,,,,,,,(1-M)*BMSY or 80% of BMSY,EQUATION,MSY,PER FISHING YEAR,NO
